Deprem Kodu,Olus tarihi,Olus zamani,Enlem,Boylam,Derinlik,xM,MD,ML,Mw,Ms,Mb,Tip,Yer,Kayıp,Hasarlı Bina
19700329221243,1970.03.29,22:12:43,39.2,29.2,10,4.5,4.3,4.4,4.5,4.2,4.4,Ke,KURTDERE-HISARCIK (K�TAHYA) [North East 1.7 km],0,0
19670806140933,1967.08.06,14:09:33,41,28.8,10,4.5,4.4,4.4,4.5,4.3,4.4,Ke,KUCUKCEKMECE (ISTANBUL) [South East 0.4 km],0,0
19670802153323,1967.08.02,15:33:23,40.67,30.46,30,4.5,4.4,4.4,4.5,4.3,4.4,Ke,KAYALARRESITBEY-ERENLER (SAKARYA) [South East 1.9 km],0,0
19670801010510,1967.08.01,1:05:10,40.4,30.4,46,4.5,4.4,4.4,4.5,4.3,4.4,Ke,AYDINLAR-GEYVE (SAKARYA) [South East 1.6 km],0,0
19670722181400,1967.07.22,18:14:00,40.7,30.8,10,4.5,4.4,4.4,4.5,4.2,4.4,Ke,BAKACAK-HENDEK (SAKARYA) [South West 0.5 km],0,0
19670722171854,1967.07.22,17:18:54,40.7,30.8,10,4.5,4.4,4.4,4.5,4.2,4.4,Ke,BAKACAK-HENDEK (SAKARYA) [South West 0.5 km],0,0
19670407174007,1967.04.07,17:40:07,40,31,10,4.5,4.4,4.4,4.5,4.3,4.4,Ke,BELKESE-ALPU (ESKISEHIR) [East 0.9 km],0,0
19650824235735,1965.08.24,23:57:35,40.39,26.2,18,4.5,4.4,4.4,4.5,4.2,4.4,Ke,SAROS K�RFEZI (EGE DENIZI),0,0
19340714054048,1934.07.14,5:40:48,39.5,26,10,4.5,4.4,4.4,4.5,4.3,4.4,Ke,G�LPINAR A�IKLARI-�ANAKKALE (EGE DENIZI),0,0
20230419224407,2023.04.19,22:44:08,38.4555,39.2145,4.9,4.5,0,4.5,4.5,0,0,Ke,ALINCIK-SIVRICE (ELAZIG) [South West 1.8 km],0,0
20230407082936,2023.04.07,8:29:37,39.0358,40.4362,2.6,4.5,0,4.5,4.5,0,0,Ke,SUDUGUNU- (BINGOL) [South 1.7 km],0,0
20230313021351,2023.03.13,2:13:51,38.1403,38.6813,5,4.5,0,4.5,4.5,0,0,Ke,BASMEZRA-PUTURGE (MALATYA) [South East 1.9 km],0,0
20230222070941,2023.02.22,7:09:42,38.4693,40.3182,5,4.5,0,4.5,4.5,0,0,Ke,CUKURKOY-HANI (DIYARBAKIR) [North West 2.7 km],0,0
20230220010736,2023.02.20,1:07:37,38.6797,39.9947,7.7,4.5,0,4.5,4.5,0,0,Ke,UMUTKAYA-PALU (ELAZIG) [South West 1.5 km],0,0
20230211075542,2023.02.11,7:55:42,37.1235,36.9577,6.5,4.5,0,4.5,4.5,0,0,Ke,IKIZKUYU-NURDAGI (GAZIANTEP) [South West 2.4 km],0,0
20230209014417,2023.02.09,1:44:18,37.9053,37.7223,6.3,4.5,0,4.5,4.5,0,0,Ke,KARABAHSILI-GOLBASI (ADIYAMAN) [North West 1.8 km],0,0
20230206131157,2023.02.06,13:11:57,38.0007,36.6105,5.7,4.5,0,4.5,4.5,0,0,Ke,ELMALI-GOKSUN (KAHRAMANMARAS) [South West 3.4 km],0,0
20230206050149,2023.02.06,5:01:49,37.8882,37.7873,8.6,4.5,0,4.5,4.5,0,0,Ke,KARABAHSILI-GOLBASI (ADIYAMAN) [South East 4.2 km],0,0
20220315122600,2022.03.15,12:26:00,41.9137,42.6182,17.7,4.5,0,4.5,4.5,0,0,Ke,ERIM-POSOF (ARDAHAN) [North West 37.3 km],0,0
20210908014001,2021.09.08,1:40:01,36.5025,27.1158,8.3,4.5,0,4.5,4.5,0,0,Ke,ONIKI ADALAR (AKDENIZ),0,0
20210801091426,2021.08.01,9:14:27,36.3702,27.0078,5.4,4.5,0,4.5,4.5,0,0,Ke,AKDENIZ,0,0
20210420050952,2021.04.20,5:09:52,36.4737,27.0277,7.4,4.5,0,4.5,4.5,0,0,Ke,ONIKI ADALAR (AKDENIZ),0,0
20200530182157,2020.05.30,18:21:57,35.5472,26.7527,12.6,4.5,0,4.5,4.5,0,0,Ke,AKDENIZ,0,0
20200127161159,2020.01.27,16:12:00,38.4075,39.1408,2.6,4.5,0,4.5,4.5,0,0,Ke,KAVAKKOY-SIVRICE (ELAZIG) [South West 1.7 km],0,0
20200126022245,2020.01.26,2:22:45,38.256,38.7947,5,4.5,0,4.5,4.5,0,0,Ke,KARSIYAKA-PUTURGE (MALATYA) [South West 2.2 km],0,0
20190914114559,2019.09.14,11:46:00,40.752,32.9668,5,4.5,0,4.5,4.5,0,0,Ke,YALIOZU-CERKES (CANKIRI) [South West 2.4 km],0,0
20190830172104,2019.08.30,17:21:05,37.5372,26.7665,16.8,4.5,0,4.5,4.5,0,0,Ke,EGE DENIZI,0,0
20190512222408,2019.05.12,22:24:09,39.3307,27.9223,7.7,4.5,0,4.5,4.5,0,0,Ke,KOCAISKAN-KIRKAGAC (MANISA) [South East 1.8 km],0,0
20190415044128,2019.04.15,4:41:29,38.759,38.121,2.8,4.5,0,4.5,4.5,0,0,Ke,MOLLAIBRAHIM-HEKIMHAN (MALATYA) [North East 0.9 km],0,0
20180926025217,2018.09.26,2:52:18,35.4265,26.554,72.9,4.5,0,4.5,4.5,0,0,Ke,GIRIT ADASI (AKDENIZ),0,0
20170722172546,2017.07.22,17:25:47,36.581,26.7888,137.2,4.5,0,4.5,4.5,0,0,Ke,AKDENIZ,0,0
20170722170920,2017.07.22,17:09:20,36.9402,27.2538,8,4.5,0,4.5,4.5,0,0,Ke,AKYARLAR-BODRUM (MUGLA) [South West 4.9 km],0,0
20170721050359,2017.07.21,5:03:59,36.9198,27.5538,1.5,4.5,0,4.5,4.5,0,0,Ke,GOKOVA KORFEZI (AKDENIZ),0,0
20170528043819,2017.05.28,4:38:19,38.7375,27.7935,10.6,4.5,0,4.5,4.5,0,0,Ke,KUMKUYUCAK-SARUHANLI (MANISA) [South West 2.9 km],0,0
20150623223520,2015.06.23,22:35:20,38.6678,43.1672,5,4.5,0,4.5,4.5,0,0,Ke,MOLLAKASIM- (VAN) [South West 2.2 km],0,0
20150408133332,2015.04.08,13:33:32,35.2755,27.8362,18.3,4.5,0,4.5,4.5,0,0,Ke,AKDENIZ,0,0
20150210085629,2015.02.10,8:56:29,37.1802,30.003,5,4.5,0,4.5,4.5,0,0,Ke,TASKESIGI-KORKUTELI (ANTALYA) [South West 7.9 km],0,0
20141022171105,2014.10.22,17:11:06,40.4065,30.1147,7.5,4.5,0,4.5,4.5,0,0,Ke,TASOLUK-GEYVE (SAKARYA) [South West 3.4 km],0,0
20140525114755,2014.05.25,11:47:55,40.4123,26.0925,6.8,4.5,0,4.5,4.5,0,0,Ke,SAROS KORFEZI (EGE DENIZI),0,0
20130927100245,2013.09.27,10:02:45,37.2395,44.7833,5.4,4.5,0,4.5,4.5,0,0,Ke,ALAN-SEMDINLI (HAKKARI) [ 7.12 km],0,0
19711126162231,1971.11.26,16:22:31,35.95,29.17,41,4.5,4.3,4.5,4.5,4.2,4.4,Ke,AKDENIZ,0,0
19711009222914,1971.10.09,22:29:14,37.24,30.33,11,4.5,4.3,4.5,4.5,4.2,4.4,Ke,YAKAKOY-KORKUTELI (ANTALYA) [West 2.6 km],0,0
19710529120623,1971.05.29,12:06:23,39.33,39.98,33,4.5,4.3,4.5,4.5,4.2,4.4,Ke,SARIYAYLA-NAZIMIYE (TUNCELI) [North 4.8 km],0,0
19700402002832,1970.04.02,0:28:32,39.11,29.57,28,4.5,4.3,4.5,4.5,4.2,4.4,Ke,YEGINLER-GEDIZ (K�TAHYA) [North West 1.7 km],0,0
19680603104101,1968.06.03,10:41:01,35.38,27.97,26,4.5,4.3,4.5,4.5,4.2,4.4,Ke,AKDENIZ,0,0
20230318051428,2023.03.18,5:14:29,38.0082,36.4525,2.8,4.6,0,4.6,4.5,0,0,Ke,YIRICEK-GOKSUN (KAHRAMANMARAS) [North East 0.6 km],0,0
20230309185526,2023.03.09,18:55:26,38.068,38.4365,5,4.6,0,4.6,4.5,0,0,Ke,SAHINBEYLER-SINCIK (ADIYAMAN) [North West 1.7 km],0,0
20230228143953,2023.02.28,14:39:53,37.8332,36.5797,4.9,4.6,0,4.6,4.5,0,0,Ke,CUKURHISAR- (KAHRAMANMARAS) [North East 1.5 km],0,0
20230225124112,2023.02.25,12:41:13,38.0673,37.0657,4.5,4.6,0,4.6,4.5,0,0,Ke,KANDILKOY-EKINOZU (KAHRAMANMARAS) [West 2.0 km],0,0
20230212132912,2023.02.12,13:29:13,38.0368,38.2677,2.1,4.6,0,4.6,4.5,0,0,Ke,CELIKHAN (ADIYAMAN) [East 2.7 km],0,0
20230207064052,2023.02.07,6:40:52,38.0192,36.481,5,4.6,0,4.6,4.5,0,0,Ke,GOKSUN (KAHRAMANMARAS) [West 1.2 km],0,0
20230129144113,2023.01.29,14:41:13,38.5285,44.9293,9.2,4.6,0,4.6,4.5,0,0,Ke,IRAN,0,0
20220611020553,2022.06.11,2:05:53,35.9718,31.3312,29.1,4.6,0,4.6,4.5,0,0,Ke,AKDENIZ,0,0
20210209155153,2021.02.09,15:51:54,38.6082,31.6613,4.8,4.6,0,4.6,4.5,0,0,Ke,KORASI-TUZLUKCU (KONYA) [North West 3.0 km],0,0
20201030151916,2020.10.30,15:19:16,37.8097,26.8585,10.3,4.6,0,4.6,4.5,0,0,Ke,SISAM ADASI (EGE DENIZI),0,0
20200706225443,2020.07.06,22:54:43,35.5148,40.5947,1.6,4.6,0,4.6,4.5,0,0,Ke,SURIYE,0,0
20200614143447,2020.06.14,14:34:47,39.3452,40.7517,5,4.6,0,4.6,4.5,0,0,Ke,KAYNARPINAR-KARLIOVA (BINGOL) [South West 4.0 km],0,0
20200430100946,2020.04.30,10:09:46,37.0037,28.5315,8.4,4.6,0,4.6,4.5,0,0,Ke,CORUS-ULA (MUGLA) [North East 4.0 km],0,0
20200222222639,2020.02.22,22:26:39,37.3948,31.4795,5,4.6,0,4.6,4.5,0,0,Ke,DEREBUCAK (KONYA) [West 2.7 km],0,0
20200128201026,2020.01.28,20:10:27,39.0155,27.8498,10.6,4.6,0,4.6,4.5,0,0,Ke,GOKCEAHMET-AKHISAR (MANISA) [East 0.8 km],0,0
20200124190307,2020.01.24,19:03:08,38.2313,38.7195,5,4.6,0,4.6,4.5,0,0,Ke,PAZARCIK-PUTURGE (MALATYA) [North West 1.7 km],0,0
20200123035412,2020.01.23,3:54:12,40.1127,33.2528,6.2,4.6,0,4.6,4.5,0,0,Ke,AHMETADIL-AKYURT (ANKARA) [North East 1.4 km],0,0
20190528052746,2019.05.28,5:27:46,36.976,27.6392,7.1,4.6,0,4.6,4.5,0,0,Ke,GOKOVA KORFEZI (AKDENIZ),0,0
20190201102946,2019.02.01,10:29:46,35.8653,27.2475,8.9,4.6,0,4.6,4.5,0,0,Ke,AKDENIZ,0,0
20180721061513,2018.07.21,6:15:14,39.0407,44.1173,5,4.6,0,4.6,4.5,0,0,Ke,YUKARIGULDEREN-CALDIRAN (VAN) [North East 0.7 km],0,0
20170721021234,2017.07.21,2:12:34,36.8833,27.3415,9.5,4.6,0,4.6,4.5,0,0,Ke,GOKOVA KORFEZI (AKDENIZ),0,0
20170721013848,2017.07.21,1:38:49,36.932,27.5367,11.7,4.6,0,4.6,4.5,0,0,Ke,GOKOVA KORFEZI (AKDENIZ),0,0
20170208013803,2017.02.08,1:38:03,39.531,26.1428,10.4,4.6,0,4.6,4.5,0,0,Ke,GULPINAR-AYVACIK (CANAKKALE) [East 2.0 km],0,0
20160218024023,2016.02.18,2:40:23,35.146,26.3293,5.4,4.6,0,4.6,4.5,0,0,Ke,GIRIT ADASI (AKDENIZ),0,0
20141004122755,2014.10.04,12:27:55,35.1638,26.305,27.2,4.6,0,4.6,4.5,0,0,Ke,GIRIT ADASI (AKDENIZ),0,0
20050801004506,2005.08.01,0:45:07,39.41,33.06,7,4.7,4.7,4.6,4.5,0,0,Ke,AFSAR-BALA (ANKARA) [South 4.4 km],0,0
20040401083519,2004.04.01,8:35:20,39.95,40.8,10,4.7,4.5,4.6,4.5,4.7,0,Ke,CAYKOY-ASKALE (ERZURUM) [West 1.8 km],0,0
19710523010255,1971.05.23,1:02:55,37.58,30.12,33,4.6,4.3,4.6,4.5,4.2,4.4,Ke,YASSIGUME- (BURDUR) [South 2.2 km],0,0
19700921190802,1970.09.21,19:08:02,38.8,30,27,4.6,4.6,4.6,4.5,4.5,4.2,Ke,KARAKOSE-BANAZ (USAK) [North East 1.3 km],0,0
19700426231502,1970.04.26,23:15:02,38.86,29.94,18,4.6,4.3,4.6,4.5,4.2,4.4,Ke,DUMLUPINAR (K�TAHYA) [West 3.2 km],0,0
19680619150336,1968.06.19,15:03:36,41.31,44.1,34,4.6,4.6,4.6,4.5,4.5,4.2,Ke,AZERBAYCAN,0,0
19660910105516,1966.09.10,10:55:17,36.53,26.9,146,4.6,4.6,4.6,4.5,4.5,4.2,Ke,ONIKI ADALAR (AKDENIZ),0,0
20230327143515,2023.03.27,14:35:15,38.0668,36.5298,5,4.7,0,4.7,4.5,0,0,Ke,ORTATEPE-GOKSUN (KAHRAMANMARAS) [North East 0.5 km],0,0
20230215073628,2023.02.15,7:36:29,38.0307,36.4237,5,4.7,0,4.7,4.5,0,0,Ke,ACIELMA-GOKSUN (KAHRAMANMARAS) [North East 2.8 km],0,0
20230213115916,2023.02.13,11:59:17,36.9307,36.5358,3.2,4.7,0,4.7,4.5,0,0,Ke,KAYABASI-ISLAHIYE (GAZIANTEP) [North East 1.4 km],0,0
20230206173133,2023.02.06,17:31:33,37.1105,36.7333,5.4,4.7,0,4.7,4.5,0,0,Ke,ELBISTANHUYUGU-ISLAHIYE (GAZIANTEP) [North West 2.9 km],0,0
20220629190433,2022.06.29,19:04:34,39.0767,37.7778,6.2,4.7,0,4.7,4.5,0,0,Ke,KARAPINAR-HEKIMHAN (MALATYA) [North West 1.6 km],0,0
20201111064945,2020.11.11,6:49:45,37.8527,26.968,8,4.7,0,4.7,4.5,0,0,Ke,KUSADASI KORFEZI (EGE DENIZI),0,0
20190924080021,2019.09.24,8:00:21,40.8745,28.212,9.9,4.7,0,4.7,4.5,0,0,Ke,SILIVRI ACIKLARI-ISTANBUL (MARMARA DENIZI),0,0
20161019121845,2016.10.19,12:18:45,36.06,30.467,23.6,4.7,0,4.7,4.5,0,0,Ke,AKDENIZ,0,0
20161017013030,2016.10.17,1:30:30,37.9103,26.8778,8.9,4.7,0,4.7,4.5,0,0,Ke,KUSADASI KORFEZI (EGE DENIZI),0,0
20160322132515,2016.03.22,13:25:16,35.646,31.7212,72.9,4.7,0,4.7,4.5,0,0,Ke,AKDENIZ,0,0
20151029094639,2015.10.29,9:46:39,39.099,43.7302,5,4.7,0,4.7,4.5,0,0,Ke,GORECEK-MURADIYE (VAN) [North West 2.4 km],0,0
20130108060506,2013.01.08,6:05:07,37.8655,37.9815,5,4.7,0,4.7,4.5,0,0,Ke,AKCATEPE-TUT (ADIYAMAN) [North West 6.6 km],0,0
19710512174805,1971.05.12,17:48:05,37.5,29.57,49,4.7,0,4.7,4.5,4.2,4.4,Ke,GUNEY-YESILOVA (BURDUR) [North East 1.6 km],0,0
19710116150953,1971.01.16,15:09:53,36.63,26.89,157,4.7,4.7,4.7,4.5,4.7,4.2,Ke,KOS ADASI (AKDENIZ),0,0
20200223124017,2020.02.23,12:40:17,38.9957,27.875,11.5,4.8,0,4.8,4.5,0,0,Ke,KARABORKLU-AKHISAR (MANISA) [North 0.6 km],0,0
19700328232827,1970.03.28,23:28:28,39.23,29.5,50,4.8,0,4.8,4.5,4.2,4.4,Ke,ABAS-EMET (K�TAHYA) [North East 1.1 km],0,0
19710512151153,1971.05.12,15:11:53,37.63,30.1,43,4.6,4.6,0,4.6,4.5,4.3,Ke,YAZIKOY- (BURDUR) [South East 0.4 km],0,0
19710523140318,1971.05.23,14:03:19,39.96,28.72,3,4.6,4.4,4.1,4.6,4.3,4.5,Ke,OMERALTI-MUSTAFAKEMALPASA (BURSA) [South West 4.8 km],0,0
19690501204414,1969.05.01,20:44:14,35.05,27.8,36,4.6,4.4,4.1,4.6,4.3,4.5,Ke,AKDENIZ,0,0
19690324112331,1969.03.24,11:23:31,38.9,28.6,53,4.6,4.4,4.2,4.6,4.3,4.5,Ke,MERKEZ-DEMIRCI (MANISA) [North West 2.0 km],0,0
19651122052304,1965.11.22,5:23:04,37.3,27,33,4.6,4.5,4.2,4.6,4.4,4.6,Ke,EGE DENIZI,0,0
20210821132120,2021.08.21,13:21:20,36.4473,27.0232,6.5,4.6,0,4.3,4.6,0,0,Ke,ONIKI ADALAR (AKDENIZ),0,0
20210801083731,2021.08.01,8:37:31,36.3468,27.0128,8.7,4.6,0,4.3,4.6,0,0,Ke,AKDENIZ,0,0
20170808014619,2017.08.08,1:46:19,36.999,27.6447,10.8,4.6,0,4.3,4.6,0,0,Ke,GOKOVA KORFEZI (AKDENIZ),0,0
20151026200759,2015.10.26,20:08:00,39.7903,26.2667,6.7,4.6,0,4.3,4.6,0,0,Ke,GOKCEBAYIR-EZINE (CANAKKALE) [ .98 km],0,0
19741223163127,1974.12.23,16:31:27,35.52,26.1,46,4.6,4.6,4.3,4.6,4.5,4.3,Ke,AKDENIZ,0,0
19721204032455,1972.12.04,3:24:55,35.19,27.29,33,4.6,4.6,4.3,4.6,4.5,4.3,Ke,AKDENIZ,0,0
19720731235513,1972.07.31,23:55:14,35.67,31.23,68,4.6,4.4,4.3,4.6,4.3,4.5,Ke,AKDENIZ,0,0
19700330001544,1970.03.30,0:15:45,38.96,29.73,55,4.6,4.4,4.3,4.6,4.3,4.5,Ke,CUKUROREN-GEDIZ (K�TAHYA) [South 4.0 km],0,0
19690327074306,1969.03.27,7:43:06,35.26,27.88,15,4.6,4.4,4.3,4.6,4.3,4.5,Ke,AKDENIZ,0,0
19650930193604,1965.09.30,19:36:04,38.8,28,10,4.6,4.5,4.3,4.6,4.4,4.6,Ke,AKCAALAN-AKHISAR (MANISA) [South East 2.1 km],0,0
19650919140303,1965.09.19,14:03:03,38.9,27.95,10,4.6,4.4,4.3,4.6,4.3,4.3,Ke,SEHITLER-AKHISAR (MANISA) [North East 1.0 km],0,0
19640314230201,1964.03.14,23:02:01,38.5,39.82,44,4.6,4.3,4.3,4.6,4.2,4.5,Ke,SULARBASI-ALACAKAYA (ELAZIG) [West 2.3 km],0,0
20230217153437,2023.02.17,15:34:37,38.6607,39.6728,6.1,4.6,0,4.4,4.6,0,0,Ke,YOLUSTU- (ELAZIG) [North West 2.5 km],0,0
20230209094653,2023.02.09,9:46:54,38.1085,38.6257,3.7,4.6,0,4.4,4.6,0,0,Ke,KOZLUK-PUTURGE (MALATYA) [North West 0.6 km],0,0
20230206032240,2023.02.06,3:22:40,37.8172,38.3587,17.7,4.6,0,4.4,4.6,0,0,Ke,CEMBERLITAS- (ADIYAMAN) [North East 1.4 km],0,0
20211226220219,2021.12.26,22:02:19,35.0732,27.0125,5,4.6,0,4.4,4.6,0,0,Ke,GIRIT ADASI ACIKLARI (AKDENIZ),0,0
20210408003348,2021.04.08,0:33:48,36.4475,27.101,7.5,4.6,0,4.4,4.6,0,0,Ke,ONIKI ADALAR (AKDENIZ),0,0
20200226142009,2020.02.26,14:20:09,35.0388,27.9603,11.8,4.6,0,4.4,4.6,0,0,Ke,AKDENIZ,0,0
20200225141403,2020.02.25,14:14:03,38.411,44.4663,5,4.6,0,4.4,4.6,0,0,Ke,TURKIYE-IRAN SINIR BOLGESI,0,0
20200124184321,2020.01.24,18:43:21,38.3537,38.9288,5,4.6,0,4.4,4.6,0,0,Ke,GELINDERE-SIVRICE (ELAZIG) [South East 1.7 km],0,0
20180614154221,2018.06.14,15:42:21,38.8683,43.5022,5,4.6,0,4.4,4.6,0,0,Ke,ERMISLER- (VAN) [North West 0.6 km],0,0
20160912092937,2016.09.12,9:29:37,38.8942,27.7323,13.1,4.6,0,4.4,4.6,0,0,Ke,KAPAKLI-AKHISAR (MANISA) [ 2.94 km],0,0
20150417163944,2015.04.17,16:39:45,35.1823,26.6822,75.3,4.6,0,4.4,4.6,0,0,Ke,GIRIT ADASI (AKDENIZ),0,0
20131225181135,2013.12.25,18:11:35,36.9662,31.0962,123.2,4.6,0,4.4,4.6,0,0,Ke,URUNDU-SERIK (ANTALYA) [North West 1.1 km],0,0
20131023122422,2013.10.23,12:24:23,36.3023,34.3252,5,4.6,0,4.4,4.6,0,0,Ke,KURTULUS ACIKLARI-MERSIN (AKDENIZ),0,0
20130212170017,2013.02.12,17:00:17,38.5978,43.2133,8,4.6,0,4.4,4.6,0,0,Ke,CITOREN- (VAN) [South West 0.5 km],0,0
19731130064744,1973.11.30,6:47:44,36.3,28.67,25,4.6,4.4,4.4,4.6,4.3,4.5,Ke,AKDENIZ,0,0
19720321181653,1972.03.21,18:16:54,40.66,42.37,22,4.6,4.4,4.4,4.6,4.3,4.5,Ke,AKSAR-SENKAYA (ERZURUM) [North East 2.1 km],0,0
19710921010419,1971.09.21,1:04:19,38.58,44.14,17,4.6,4.4,4.4,4.6,4.3,4.3,Ke,DEGIRMIGOL-SARAY (VAN) [South West 1.8 km],0,0
19710512064410,1971.05.12,6:44:10,37.56,30.09,15,4.6,4.4,4.4,4.6,4.3,4.5,Ke,KARACAL- (BURDUR) [East 1.7 km],0,0
19701007104657,1970.10.07,10:46:58,38.01,38.24,33,4.6,4.4,4.4,4.6,4.3,4.5,Ke,CELIKHAN (ADIYAMAN) [South 2.6 km],0,0
19700914071013,1970.09.14,7:10:13,39.24,29.32,37,4.7,4.7,4.4,4.6,4.6,4.3,Ke,SEYHCAKIR-HISARCIK (K�TAHYA) [South West 3.1 km],0,0
19700508101028,1970.05.08,10:10:29,38.93,29.99,37,4.6,4.4,4.4,4.6,4.3,4.5,Ke,ALLIOREN-DUMLUPINAR (K�TAHYA) [South West 1.9 km],0,0
19700422045100,1970.04.22,4:51:00,38.87,29.98,36,4.6,4.4,4.4,4.6,4.3,4.5,Ke,DUMLUPINAR (K�TAHYA) [North East 1.7 km],0,0
19700421171233,1970.04.21,17:12:33,38.9,29.7,23,4.6,4.4,4.4,4.6,4.3,4.5,Ke,KARACAHISAR-BANAZ (USAK) [East 6.1 km],0,0
19700419220552,1970.04.19,22:05:52,38.87,30.2,10,4.6,4.4,4.4,4.6,4.3,4.5,Ke,BASKIMSE-SINANPASA (AFYONKARAHISAR) [North West 0.7 km],0,0
19700407225855,1970.04.07,22:58:55,39.01,30.11,21,4.6,4.4,4.4,4.6,4.3,4.5,Ke,GENISLER-ALTINTAS (K�TAHYA) [South West 2.4 km],0,0
19700329024035,1970.03.29,2:40:35,38.92,29.7,33,4.6,4.4,4.4,4.6,4.5,4.5,Ke,KARACAHISAR-BANAZ (USAK) [North East 6.7 km],0,0
19700301125433,1970.03.01,12:54:33,36.9,29.1,30,4.6,4.4,4.4,4.6,4.3,4.5,Ke,KARABAYIR-CAMELI (DENIZLI) [South West 5.0 km],0,0
19690212084305,1969.02.12,8:43:05,40.7,30.29,30,4.6,4.4,4.4,4.6,4.3,4.5,Ke,UZUNKUM-SAPANCA (SAKARYA) [West 1.8 km],0,0
19690110163314,1969.01.10,16:33:15,41.66,32.47,18,4.6,4.4,4.4,4.6,4.3,4.5,Ke,DOGASI- (BARTIN) [South East 1.7 km],0,0
19690110012313,1969.01.10,1:23:13,39.8,40.2,56,4.6,4.4,4.4,4.6,4.3,4.5,Ke,ASAGIKARTALLI-CAYIRLI (ERZINCAN) [North East 2.8 km],0,0
19690102151735,1969.01.02,15:17:35,35.28,28.18,48,4.6,4.4,4.4,4.6,4.3,4.5,Ke,AKDENIZ,0,0
19681103184408,1968.11.03,18:44:08,38.6,28.7,56,4.6,4.4,4.4,4.6,4.3,4.5,Ke,KALINHARMAN-KULA (MANISA) [South West 2.2 km],0,0
19680909114920,1968.09.09,11:49:20,41.66,32.22,33,4.6,4.4,4.4,4.6,4.3,4.5,Ke,KARASU- (BARTIN) [North West 1.3 km],0,0
19680903091312,1968.09.03,9:13:12,41.78,32.25,33,4.6,4.4,4.4,4.6,4.3,4.5,Ke,TARLAAGZI-AMASRA (BARTIN) [North West 10.0 km],0,0
19680902230344,1968.09.02,23:03:44,35.4,27.6,85,4.6,4.4,4.4,4.6,4.3,4.5,Ke,AKDENIZ,0,0
19680813044032,1968.08.13,4:40:33,39.43,41.46,62,4.6,4.4,4.4,4.6,4.3,4.5,Ke,MEYDANKOY-HINIS (ERZURUM) [South West 1.4 km],0,0
19680611061604,1968.06.11,6:16:04,39.7,42,33,4.6,4.4,4.4,4.6,4.3,4.5,Ke,KARASU-KARAYAZI (ERZURUM) [South 0.6 km],0,0
19680304071221,1968.03.04,7:12:21,35.4,27.9,10,4.6,4.4,4.4,4.6,4.3,4.5,Ke,AKDENIZ,0,0
19670723231914,1967.07.23,23:19:14,40.61,30.63,15,4.6,4.4,4.4,4.6,4.3,4.3,Ke,TASBURUN-AKYAZI (SAKARYA) [East 1.1 km],0,0
19670622072501,1967.06.22,7:25:02,40.82,33.9,17,4.6,4.4,4.4,4.6,4.3,4.5,Ke,ASAGIOZ-YAPRAKLI (�ANKIRI) [North East 0.9 km],0,0
19661229074123,1966.12.29,7:41:23,36.1,30.7,74,4.6,4.4,4.4,4.6,4.3,4.5,Ke,AKDENIZ,0,0
19661013012354,1966.10.13,1:23:54,36.14,27.83,7,4.6,4.4,4.4,4.6,4.3,4.5,Ke,RODOS ADASI (AKDENIZ),0,0
19650507144202,1965.05.07,14:42:02,36.74,26.86,162,4.6,4.4,4.4,4.6,4.3,4.5,Ke,KOS ADASI (AKDENIZ),0,0
19641215070000,1964.12.15,7:00:01,39.5,36.5,30,4.6,4.4,4.4,4.6,4.3,4.5,Ke,ABDALLI-SARKISLA (SIVAS) [South East 2.6 km],0,0
19641013103000,1964.10.13,10:30:01,36.94,28.29,76,4.6,4.4,4.4,4.6,4.3,4.5,Ke,CAMLI-MARMARIS (MUGLA) [South East 5.0 km],0,0
19620419082218,1962.04.19,8:22:19,40.75,28.84,10,4.6,4.4,4.4,4.6,4.3,4.5,Ke,MARMARA DENIZI,0,0
19520122231500,1952.01.22,23:15:00,40.8,30.4,15,4.6,4.4,4.4,4.6,4.3,4.5,Ke,ADAPAZARI (SAKARYA) [North 2.4 km],0,0
19280503012513,1928.05.03,1:25:13,40.8,26.8,4,4.6,4.4,4.4,4.6,4.3,4.5,Ke,TETEKOY-MALKARA (TEKIRDAG) [North 1.0 km],0,0
20230211153340,2023.02.11,15:33:41,41.861,42.1142,5,4.6,0,4.5,4.6,0,0,Ke,GURCISTAN,0,0
20230209101905,2023.02.09,10:19:06,39.1323,40.1713,5.8,4.6,0,4.5,4.6,0,0,Ke,PILAVTEPE-KARAKOCAN (ELAZIG) [South West 0.7 km],0,0
20230206141010,2023.02.06,14:10:10,37.9982,37.4315,5.1,4.6,0,4.5,4.6,0,0,Ke,NURHAK (KAHRAMANMARAS) [North West 3.9 km],0,0
20230206025359,2023.02.06,2:53:59,36.636,36.4728,11.1,4.6,0,4.5,4.6,0,0,Ke,KAMISLAR-KIRIKHAN (HATAY) [North East 1.8 km],0,0
20210722141625,2021.07.22,14:16:26,36.406,27.0233,12,4.6,0,4.5,4.6,0,0,Ke,AKDENIZ,0,0
20200316015320,2020.03.16,1:53:20,35.036,27.0458,3.4,4.6,0,4.5,4.6,0,0,Ke,GIRIT ADASI ACIKLARI (AKDENIZ),0,0
20200217114213,2020.02.17,11:42:13,38.3592,39.1167,5.3,4.6,0,4.5,4.6,0,0,Ke,AKSEKI-SIVRICE (ELAZIG) [North 0.4 km],0,0
